2026-07-06 17:28:29,030	WARNING utils.py:458 -- Detecting docker specified CPUs. In previous versions of Ray, CPU detection in containers was incorrect. Please ensure that Ray has enough CPUs allocated. As a temporary workaround to revert to the prior behavior, set `RAY_USE_MULTIPROCESSING_CPU_COUNT=1` as an env var before starting Ray. Set the env var: `RAY_DISABLE_DOCKER_CPU_WARNING=1` to mute this warning.
[36m(TaskRunner pid=7283)[0m step:52 - global_seqlen/min:30591.000 - global_seqlen/max:30591.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:30591.000 - global_seqlen/balanced_max:30591.000 - global_seqlen/mean:30591.000 - actor/entropy_loss:0.783 - training/rollout_probs_diff_max:0.440 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.012 - actor/kl_loss:0.002 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.001 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.258 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:115.739 - actor/lr:0.000 - training/global_step:52.000 - training/epoch:0.000 - critic/score/mean:0.105 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.105 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.011 - critic/advantages/max:2.041 - critic/advantages/min:-0.621 - critic/returns/mean:0.011 - critic/returns/max:2.041 - critic/returns/min:-0.621 - response_length/mean:166.895 - response_length/max:384.000 - response_length/min:57.000 - response_length/clip_ratio:0.053 - prompt_length/mean:638.132 - prompt_length/max:1413.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.125 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.375 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.375 - episode/success_rate:0.125 - episode/nq_success_rate:0.083 - episode/hotpotqa_success_rate:0.250 - timing_s/gen:48.333 - timing_s/reward:0.030 - timing_s/old_log_prob:7.967 - timing_s/ref:4.819 - timing_s/adv:0.004 - timing_s/update_actor:33.467 - timing_s/step:94.628 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:7.621 - timing_per_token_ms/update_actor:1.094 - timing_per_token_ms/ref:0.158 - perf/total_num_tokens:30591.000 - perf/time_per_step:94.628 - perf/throughput:323.275
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m step:53 - global_seqlen/min:31877.000 - global_seqlen/max:31877.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:31877.000 - global_seqlen/balanced_max:31877.000 - global_seqlen/mean:31877.000 - actor/entropy_loss:0.841 - training/rollout_probs_diff_max:0.440 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.014 - actor/kl_loss:0.008 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:-0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.002 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:120.982 - actor/lr:0.000 - training/global_step:53.000 - training/epoch:0.000 - critic/score/mean:0.231 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.231 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.000 - critic/advantages/max:0.000 - critic/advantages/min:0.000 - critic/returns/mean:0.000 - critic/returns/max:0.000 - critic/returns/min:0.000 - response_length/mean:168.487 - response_length/max:384.000 - response_length/min:52.000 - response_length/clip_ratio:0.077 - prompt_length/mean:648.872 - prompt_length/max:1374.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.250 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.438 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.438 - episode/success_rate:0.250 - episode/nq_success_rate:0.000 - episode/hotpotqa_success_rate:0.500 - timing_s/gen:45.489 - timing_s/reward:0.036 - timing_s/old_log_prob:8.056 - timing_s/ref:4.937 - timing_s/adv:0.005 - timing_s/update_actor:33.375 - timing_s/step:91.904 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:6.923 - timing_per_token_ms/update_actor:1.047 - timing_per_token_ms/ref:0.155 - perf/total_num_tokens:31877.000 - perf/time_per_step:91.904 - perf/throughput:346.850
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m Training Progress:  18%|█▊        | 54/300 [1:31:24<10:47:15, 157.87s/it]
[36m(TaskRunner pid=7283)[0m Training Progress:  18%|█▊        | 55/300 [1:32:44<9:09:03, 134.46s/it] 
[36m(TaskRunner pid=7283)[0m Training Progress:  19%|█▊        | 56/300 [1:34:05<8:01:07, 118.31s/it]
[36m(TaskRunner pid=7283)[0m step:54 - global_seqlen/min:35718.000 - global_seqlen/max:35718.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:35718.000 - global_seqlen/balanced_max:35718.000 - global_seqlen/mean:35718.000 - actor/entropy_loss:0.839 - training/rollout_probs_diff_max:0.195 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.012 - actor/kl_loss:0.001 - actor/kl_coef:0.001 - actor/pg_loss:-0.000 - actor/pg_clipfrac:0.001 - actor/ppo_kl:-0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.241 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:127.456 - actor/lr:0.000 - training/global_step:54.000 - training/epoch:0.000 - critic/score/mean:0.262 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.262 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.038 - critic/advantages/max:1.658 - critic/advantages/min:-0.553 - critic/returns/mean:-0.038 - critic/returns/max:1.658 - critic/returns/min:-0.553 - response_length/mean:177.167 - response_length/max:384.000 - response_length/min:54.000 - response_length/clip_ratio:0.071 - prompt_length/mean:673.262 - prompt_length/max:1371.000 - prompt_length/min:184.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.312 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.625 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.625 - episode/success_rate:0.312 - episode/hotpotqa_success_rate:0.125 - episode/nq_success_rate:0.500 - timing_s/gen:48.911 - timing_s/reward:0.035 - timing_s/old_log_prob:8.779 - timing_s/ref:5.364 - timing_s/adv:0.004 - timing_s/update_actor:36.391 - timing_s/step:99.492 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:6.573 - timing_per_token_ms/update_actor:1.019 - timing_per_token_ms/ref:0.150 - perf/total_num_tokens:35718.000 - perf/time_per_step:99.492 - perf/throughput:359.003
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m step:55 - global_seqlen/min:26299.000 - global_seqlen/max:26299.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:26299.000 - global_seqlen/balanced_max:26299.000 - global_seqlen/mean:26299.000 - actor/entropy_loss:0.520 - training/rollout_probs_diff_max:0.307 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.015 - actor/kl_loss:0.004 - actor/kl_coef:0.001 - actor/pg_loss:0.001 - actor/pg_clipfrac:0.002 - actor/ppo_kl:0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.616 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:131.766 - actor/lr:0.000 - training/global_step:55.000 - training/epoch:0.000 - critic/score/mean:0.543 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.543 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.011 - critic/advantages/max:0.957 - critic/advantages/min:-2.268 - critic/returns/mean:-0.011 - critic/returns/max:0.957 - critic/returns/min:-2.268 - response_length/mean:134.714 - response_length/max:384.000 - response_length/min:43.000 - response_length/clip_ratio:0.057 - prompt_length/mean:616.686 - prompt_length/max:1461.000 - prompt_length/min:185.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.562 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.188 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.188 - episode/success_rate:0.562 - episode/nq_success_rate:0.500 - episode/hotpotqa_success_rate:0.583 - timing_s/gen:37.634 - timing_s/reward:0.008 - timing_s/old_log_prob:7.487 - timing_s/ref:4.441 - timing_s/adv:0.001 - timing_s/update_actor:30.264 - timing_s/step:79.839 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:7.982 - timing_per_token_ms/update_actor:1.151 - timing_per_token_ms/ref:0.169 - perf/total_num_tokens:26299.000 - perf/time_per_step:79.839 - perf/throughput:329.399
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m step:56 - global_seqlen/min:26496.000 - global_seqlen/max:26496.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:26496.000 - global_seqlen/balanced_max:26496.000 - global_seqlen/mean:26496.000 - actor/entropy_loss:0.800 - training/rollout_probs_diff_max:0.265 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.014 - actor/kl_loss:0.033 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.001 - actor/ppo_kl:0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.154 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:133.676 - actor/lr:0.000 - training/global_step:56.000 - training/epoch:0.000 - critic/score/mean:0.200 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.200 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.004 - critic/advantages/max:2.475 - critic/advantages/min:-0.354 - critic/returns/mean:-0.004 - critic/returns/max:2.475 - critic/returns/min:-0.354 - response_length/mean:148.629 - response_length/max:384.000 - response_length/min:68.000 - response_length/clip_ratio:0.057 - prompt_length/mean:608.400 - prompt_length/max:1413.000 - prompt_length/min:185.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.312 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.188 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.188 - episode/success_rate:0.312 - episode/nq_success_rate:0.250 - episode/hotpotqa_success_rate:0.333 - timing_s/gen:38.839 - timing_s/reward:0.028 - timing_s/old_log_prob:7.238 - timing_s/ref:4.453 - timing_s/adv:0.004 - timing_s/update_actor:30.046 - timing_s/step:80.616 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:7.466 - timing_per_token_ms/update_actor:1.134 - timing_per_token_ms/ref:0.168 - perf/total_num_tokens:26496.000 - perf/time_per_step:80.616 - perf/throughput:328.671
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m Training Progress:  19%|█▉        | 57/300 [1:35:04<6:47:33, 100.63s/it]
[36m(TaskRunner pid=7283)[0m Training Progress:  19%|█▉        | 58/300 [1:36:48<6:49:15, 101.47s/it]
[36m(TaskRunner pid=7283)[0m Training Progress:  20%|█▉        | 59/300 [1:38:14<6:29:38, 97.01s/it] 
[36m(TaskRunner pid=7283)[0m step:57 - global_seqlen/min:16828.000 - global_seqlen/max:16828.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:16828.000 - global_seqlen/balanced_max:16828.000 - global_seqlen/mean:16828.000 - actor/entropy_loss:0.555 - training/rollout_probs_diff_max:0.165 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.013 - actor/kl_loss:0.004 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.002 - actor/ppo_kl:-0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.435 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:122.133 - actor/lr:0.000 - training/global_step:57.000 - training/epoch:0.000 - critic/score/mean:0.571 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.571 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.010 - critic/advantages/max:1.620 - critic/advantages/min:-2.268 - critic/returns/mean:0.010 - critic/returns/max:1.620 - critic/returns/min:-2.268 - response_length/mean:136.607 - response_length/max:350.000 - response_length/min:68.000 - response_length/clip_ratio:0.000 - prompt_length/mean:464.393 - prompt_length/max:892.000 - prompt_length/min:188.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.500 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.750 - episode/length/max:2.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.750 - episode/success_rate:0.500 - episode/hotpotqa_success_rate:0.667 - episode/nq_success_rate:0.000 - timing_s/gen:25.192 - timing_s/reward:0.008 - timing_s/old_log_prob:5.810 - timing_s/ref:3.562 - timing_s/adv:0.002 - timing_s/update_actor:24.801 - timing_s/step:59.379 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:6.586 - timing_per_token_ms/update_actor:1.474 - timing_per_token_ms/ref:0.212 - perf/total_num_tokens:16828.000 - perf/time_per_step:59.379 - perf/throughput:283.398
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m step:58 - global_seqlen/min:41667.000 - global_seqlen/max:41667.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:41667.000 - global_seqlen/balanced_max:41667.000 - global_seqlen/mean:41667.000 - actor/entropy_loss:0.699 - training/rollout_probs_diff_max:0.231 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.013 - actor/kl_loss:0.001 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:-0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.001 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:100.785 - actor/lr:0.000 - training/global_step:58.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:0.000 - critic/score/min:0.000 - critic/rewards/mean:0.000 - critic/rewards/max:0.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.000 - critic/advantages/max:0.000 - critic/advantages/min:0.000 - critic/returns/mean:0.000 - critic/returns/max:0.000 - critic/returns/min:0.000 - response_length/mean:160.667 - response_length/max:384.000 - response_length/min:65.000 - response_length/clip_ratio:0.022 - prompt_length/mean:765.267 - prompt_length/max:1624.000 - prompt_length/min:185.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.000 - episode/reward/max:0.000 - episode/reward/min:0.000 - episode/length/mean:2.812 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.812 - episode/success_rate:0.000 - episode/hotpotqa_success_rate:0.000 - episode/nq_success_rate:0.000 - timing_s/gen:48.628 - timing_s/reward:0.038 - timing_s/old_log_prob:9.429 - timing_s/ref:5.715 - timing_s/adv:0.005 - timing_s/update_actor:39.588 - timing_s/step:103.412 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:6.726 - timing_per_token_ms/update_actor:0.950 - timing_per_token_ms/ref:0.137 - perf/total_num_tokens:41667.000 - perf/time_per_step:103.412 - perf/throughput:402.921
